,name,title,content,date
4960,드시모네 4500 (30포) ,드시모네4500.완전 좋아요~.,매일 꾸준히 섭취하고 있어요.,2022-12-01
4961,드시모네 4500 (30포) ,매번 잘먹고있습니다,7년째네요 ㄱㅅㄱㅅ,2022-12-01
4962,드시모네 4500 (30포) ,너무 좋습니다,"항상 유산균 정착을 못하고 매번 새롭고 더 좋은걸로 유목민 마냥 찾아 헤매다 구입하며 먹었었는데, 드시모네 유산균을 먹고부터는 배변활동도 좋아지고 **를 아주 잘 보고 있어 정착하게 되었습니다. 남편하고 꾸준히 먹고있고 자녀가 태어나면 온가족이 함께 먹을 예정입니다. 좋은 제품 만들어 주셔서 고맙습니다. 앞으로도 잘 먹겠습니다 ^^",2022-12-01
4963,드시모네 4500 (30포) ,드시모네4500,배변이 좋아지고 황금변을 배변합니다,2022-12-01
4964,드시모네 4500 (30포) ,얼음이 녹아서 물때문에 박스가 젖였어요,박스가 작아졌네날이 추운 겨울이구나 하고 열었는데얼음이 녹아서 물이 흥건하게 생겨서 유산균 박스도 젖였네요 ㅠ여름에도 언제부턴가 보냉제가 녹아오더니 한두번도 아니고 짜증이 납니다.급하게 냉장고에넣고 나오느라고 유산균 박스는 못 찍었는데 무튼 배송상태가 마음에 안들어요.,2022-12-01
4965,드시모네 4500 (30포) ,좋습니다,늘주문해요 좋습니딘,2022-12-01
4966,드시모네 4500 (30포) ,드시모네 유산균 좋아용,아침마다 먹은데 좋아요~~,2022-11-30
4967,드시모네 4500 (30포) ,좋아요,드시모네는 항상 만족합니다 좋아요,2022-11-30
4968,드시모네 4500 (30포) ,또박배송 좋아요,꼬박꼬박 잘챙겨 먹고 있어요 좋아요,2022-11-30
4969,드시모네 4500 (30포) ,계속 먹고있어요,장이 편하고 좋습니다. 주변에 추천해요,2022-11-29
4970,드시모네 4500 (30포) ,매일먹는 유산균,속이 좋아요!!!!,2022-11-29
4971,드시모네 4500 (30포) ,진짜 좋아요,속도 편하고 마음도 편해요,2022-11-29
4972,드시모네 4500 (30포) ,진짜 좋아요!,속이 진짜 편해요!!,2022-11-29
4973,드시모네 4500 (30포) ,진짜 좋아요!!,속이 편안하고 진짜 좋아요,2022-11-29
4974,드시모네 4500 (30포) ,매일먹는 유산균,속이 진짜 편안해요,2022-11-29
4975,드시모네 4500 (30포) ,드시모네4500,"사용2주정도되었는데요, 장이살아있는듯.아침에 변볼일이 매우만족스럽습니다.",2022-11-29
4976,드시모네 4500 (30포) ,잔변감 해소.,지가 먹어 본 유산균 중 가장 반응이 빠르고 잔변감이 없음.,2022-11-28
4977,드시모네 4500 (30포) ,추천합니다,진작 먹을 걸 **좋아요! 굿굿,2022-11-28
4978,드시모네 4500 (30포) ,최고~~~~~,말해뭐해요~~최고인걸^^,2022-11-27
4979,드시모네 4500 (30포) ,편안합니다.,항*과방사선으로장출혈이있었는데 드시모네 먹구 많이좋아졌어요,2022-11-27
4980,드시모네 4500 (30포) ,장건강을 되찾고 있어요,갑작스런 배변변화에 *사님 추천으로 먹게 되었는데 두달째부터 정상적인 컨디션으로 돌아오더라구요. 꾸준히 먹으려고 합니다.,2022-11-27
4981,드시모네 1200 (2개월분) ,만족합니다,잘먹어서**봄좋겠습니다.,2023-11-22
4982,드시모네 1200 (2개월분) ,화장실에서 작성하는 리얼 후기 :),"평소 **도 자주 걸리고 화장실을 너무 잘가다가 또 너무 못가다가 이렇게 패턴이 바뀌는 예민한 장 이였어요 ㅠ유산균계의 에르메스! 유산균계의 샤넬! 이라는 드시모네는 처음으로 구매하기에 가성비 좋은 신제품 1200으로 선택했지요 :)주문후 설레는 마음으로 기다리다가택배 도착후 드디어 언박싱! 보냉 택배상자, 아이스팩 2개, 보냉팩까지꼼꼼함에 감동감동 :D저녁에 받은터라 다음날 아침 공복에 **했어요5분후 첫 뿡뿡이 후  ㅋㅋWOW 1시간만에 화장실 직행 =33둘째날 아침엔 2시간만에 화장실로 ㅎㅎ매일 아침시간이 기다려집니당 :)2개월후 다음 제품은 무엇으로 데려와야할지심사숙고 중입니당 ㅋㅋ아히 즐거워라 ~~ 드시모네 감사해요 bb",2023-11-10
4983,드시모네 1200 (2개월분) ,좋은 거 같아요!,우선 몰라서 30일분만 먹어보려고 샀습니다.지금까지는 화장실 가는게 좋아진 거 같아 한번 더 구입해 보려고 합니다!,2023-11-02
4984,드시모네 1200 (2개월분) ,재구매합니다.,드시모네 유명해서 먹어봤는데 **가 있는 것 같아 재구매합니다. 한동안 꾸준히 먹어 볼 예정입니다.,2023-10-29
4985,드시모네 2000 ,꾸준히먹고있습니다.,꾸준히 먹고있어요. 장이  많이좋아졌어요,2023-11-21
4986,드시모네 2000 ,좋네요,지금 두달째먹는데확실히좋아지는걸느껴요. 계속먹어보려는데 가격부담이 엄청나네요ㅠ,2023-11-20
4987,드시모네 2000 ,드시모네2000,꾸준히 매일매일 아침 공복에 열심히 먹고있어요,2023-11-13
4988,드시모네 2000 ,좋은데 비싸요~,좋은데 비쌉니다ㅎㅎ또박 끝나면 네이버 할인할때 사야겠음,2023-11-07
4989,드시모네 2000 ,드시모네 2000  속 편하네요,일주일 정도 명현현상인지 장 비우는 시간 있더니 그 뒤로는 속이 많이 편해졌고 가벼워졌습니다.드시모네 좋다고 해서 가격은 있지만 선택했는데 좋네요.,2023-11-06
4990,드시모네 2000 ,드시모네 2000,어제 받아서 오늘아침 먹어봤어요~,2023-11-03
4991,드시모네 2000 ,좋네요,**** 및 누런 응가 대박입니다.,2023-11-01
4992,드시모네 2000 ,정기 배송으로 늘 이용중입니다.,40회 넘게 이용중이네요언제나 빠르게 다음날 새벽에 받아 볼 수 있어 좋습니다.,2023-10-26
4993,드시모네 2000 ,드시모네 2000,또박케어로 잘 챙거먹고 있어요장이편안해진느낌 ? 화장실도 잘 가고요,2023-10-22
4994,드시모네 2000 ,남편을 위해,아주 꾸준하게 먹고 있어요. 저렴한 가격으로 잘 먹고 있습니디,2023-10-20
4995,드시모네 2000 ,좋아요~,배가 편안해져서 1년 또박 신청했네요~,2023-10-17
4996,드시모네 2000 ,또박신청후 사은품 대박,"유산균의 에르메스... 지인들 소개받고 또박신청했는데, 사은품도 몇알이 아니고 종류별로 한박스씩... 대박!!꾸준히 먹어 보렵니다.",2023-10-13
4997,드시모네 2000 ,좋아용,잘먹고 있어요재구매 하려구여,2023-10-11
4998,드시모네 2000 ,가루의 맛이 저에게는 좀 안 맞긴 하지만,가루의 맛이 저에게는 좀 안 맞긴 하지만그래도 먹어야 좀 대장의 상황이 안정되기에끊을 수 없이 먹고 있습니다.또박배송을 하면 가격이 저렴해져서 더 좋아요...,2023-09-11
4999,드시모네 2000 ,먹는거하고 안 먹는거하고 달라요,나이가 들수록 장 건강이 안 좋아짐을 부쩍 느끼고 있습니다.제품을 먹을 때와 차이가 있어서요 T    T .......휴.... 그래서 먹고 있지요...,2023-09-11
5000,드시모네 2000 ,매일 먹고 있어요,6개월 넘게 구독하면서 먹고 있는데 확실히 배에 가스 차는 것도 없어지고 먹어본 유산균 중에서 **가 좀 있는 듯해요,2023-09-04
5001,드시모네 2000 ,좋아요,더운날씨에도 얼음이나 배송도 빨라서 맘에들어요,2023-09-01
5002,드시모네 2000 ,좋은데 비싸요~,네이버 라방이 더 저렴합니다~또박정기배송해서 어쩔수없이 비싸게 먹네요^^회원하면 더 저렴할줄알았는데이렇게 또 배워가네요!네이버라방으로 구매하세요~,2023-08-30
5003,드시모네 2000 ,드시모네 데일리,좋아요 좋아요 좋아요,2023-08-29
5004,드시모네 2000 ,드시모네,좋아요 좋아요 좋아요,2023-08-29
5005,드시모네 2000 ,드시모네 데일리,좋아요 좋아요 좋아요,2023-08-29
5006,드시모네 2000 ,좋아요,처음엔 알*으로 구매해서 먹었는데 가루제품이 더 좋은거같아서 또박배송으로 먹고있습니다,2023-08-29
5007,드시모네 2000 ,드시모네 유산균,결국 다시 먹게 되는 유산균,2023-08-22
5008,드시모네 2000 ,좋아요~,좋아요좋아좋아좋아좋아,2023-08-19
5009,드시모네 2000 ,온가족이 먹어요,드시모네 먹은 이후로 건강해진 삶을 살고 았습니다,2023-08-17
5010,드시모네 2000 ,데일리 구매후기,좋다고 해서 주문해서 먹어봤는데괜찮은 듯해서 재주문하려고요~,2023-08-16
5011,드시모네 2000 ,새로운 **~,알*으로 먹다가 가루로 먹어보니 또다른 **가 있네요 가격이 좀 부담스럽지만 교차로 해서 먹으면 될거같아요,2023-08-13
5012,드시모네 2000 ,**좋네요,바로 또박배송신청했습니다,2023-08-10
5013,드시모네 2000 ,드시모네,또박배송이라 신경안써도 되고 너무 좋아서 계속 이용합니다,2023-08-08
5014,드시모네 2000 ,드시모네,꾸준히 섭취가 필요한 유산균중 제일 좋은거 같아요,2023-08-08
5015,드시모네 2000 ,좋아요,원래 먹던게 있는데 **가 미미해서 찾던중 명성듣고 주문해보고 **하고 있는데 좋은거같아요.,2023-08-07
5016,드시모네 2000 ,넘 좋은것 말해모해요,또박배송으로 그래도 저렴히 먹고 있습니다!,2023-08-05
5017,드시모네 2000 ,유산균강추...,타유산균보다...좋네요,2023-08-05
5018,드시모네 2000 ,장건강을 위한 프로젝트,다이어트를 시작하면서 장건강도 같이 관리하기 위해 **에게 추천받아 먹기 시작 했는데 좋아서 우리 아이에게도 먹여볼까 합니다.,2023-08-04
5019,드시모네 2000 ,굿~굿,유일하게 챙겨먹는 유산균,2023-08-02
5020,드시모네 2000 ,1등건강보조제품,3년동안 또박배송중~~아침이행복합니다,2023-08-02
5021,드시모네 2000 ,꾸준하게,또박읋 꾸준하게 먹고 있습니다. 유산균은 드시모네죠,2023-07-24
5022,드시모네 2000 ,좋아요,항상 챙겨먹어요..,2023-07-20
5023,드시모네 2000 ,믿고먹는 유산균,아이들 먹이려고 정기배송 해요. 오프라인으로 구입하다가 또박케어 알게되고 저렴하게 살수 있어서 너무좋아요,2023-07-18
5024,드시모네 2000 ,지인소개로 주문해봤어요,*험팩주문해서 먹어보고 괜찮은거같아서 본품구매하러들어왔어요,2023-07-17
5025,드시모네 2000 ,드시모네 데일리,남편은 데일리 저는 드시모네4500 잘먹겠습니다,2023-07-16
5026,드시모네 2000 ,드시모네데일리,꾸준히 믿고 드셔보세요  ^^*~,2023-07-16
5027,드시모네 2000 ,드시모네 데일리,처음 가루유산균 먹기시작했는데 대변이 좋아졌어요,2023-07-14
5028,드시모네 2000 ,구매 전 필독,"6개월 이상 이용하고 배송 취소한 소비자입니다.절대 신중하세요정기배송 이용기간 중 해제를 원하는거여서 그동안 받았던 할인 혜택금을 제가 내는건 상식적으로 저도 당연하다 생각합니다.그러나 사은품이랍시고 제가 고르지도 않은 물품들 (애도 없는데 키즈 프리미엄 뭐시기 줬다네요) 줘놓고 해지할때 이 금액들도 다 받아갑니다. 2달에 179,000원씩 결재 하다가 위*금 43만원 내고 취소했네요 꼭 꼭 꼭 그냥 사셔서 먹어보시고 몸에 맞으면 신청하세요.",2023-07-11
5029,드시모네 2000 ,비싼값해요,그래서 못끊겠네요 제품 변치말아주세요 강추합니다,2023-07-06
5030,드시모네 2000 ,드시모네 데일리,항상 먹고 있는 제품이에요 ** 좋으네요,2023-07-05
5031,드시모네 2000 ,드시모네 데일리,장건강을 위해 항상 먹고 있어요 ** 좋아요,2023-07-05
5032,드시모네 2000 ,**는 좋은것 같아요,화장실을 편안히 가게 되는것 같아요,2023-06-29
5033,드시모네 2000 ,제발 택배 회사 바꾸세요,한진택배로 부터 어제 새벽1시에배달 받았습니다항시 그럽니다 잠도 못자고 택재를 기다리곤 합니다유산균도 팔기만 할께 아니라고객이 배달상의 문제로 불만이 없는지보살*기 바랍니다배달의 문제로 고객이 힘듭니다한진택배외 어느 택재회사라도배달의 문제가 없습니다설문조사라도 해보시고 변경 검토 자랍니다,2023-06-28
5034,드시모네 2000 ,건강한 일상을 위해,모든 건강은 장으로부터 시작한다는 기사를 읽고 좋은 유산균을 먹어야겠다 생각으로 드시모네를 선택했습니다.예전에 **에서 추천 받았던 적이있는 유산균이라 신뢰가 가요. 정기 배송해서 남편과 매일 먹고 있어요. 좋은 제품 판매해줘서 고마워요.,2023-06-24
5035,드시모네 2000 ,작년에 이어,친정엄마 생신선물로 또박배송 받고 있어요,2023-06-15
5036,드시모네 2000 ,아이들이 좋아해요,화장실도 편하게가고 섭취가 용이해서 아이들이 잘먹네요^^,2023-06-12
5037,드시모네 2000 ,좋아요,먹었는데 속도편하고 이상이없어요. 소화도잘되고.,2023-06-09
5038,드시모네 2000 ,유산균 정착,드시모네 프라임 먹다가 드시모네 데일리로 정착했어요! 확실히 화장실 가는게 편하고 다이어트에도 도움이 되네요,2023-06-08
5039,드시모네 2000 ,좋아요,유산균 ** 좋습니다,2023-06-05
5040,드시모네 2000 ,드시모네 데일리 좋아요,또박배송으로 매일 먹는 드시모네 데일리 좋아요,2023-06-04
5041,드시모네 2000 ,좋아요,********인데 데일리 유산균 챙겨먹은 뒤로 정상적인 배변 활동을 하고 있어요. 너무 좋습니다.,2023-06-04
5042,드시모네 2000 ,아이랑 같이 먹으려고 구매했어요.,** 때문에 **제를 먹었더니 화장실을 자주가서 구매했어요. 진짜 ** 좋습니다. 몇 달 달아서 먹으려고 해요.,2023-05-28
5043,드시모네 2000 ,고모선물,장이 안좋으신 고모 선뮬드릴려고 샀어요 **를 좀 보시면 좋겠네요..,2023-05-22
5044,드시모네 2000 ,첫구매라 기대됩니다.,배송도 빠르고 포장은 냉장포장으로 잘 왔어요.첫구매라 기대됩니다~좋으면 또박배송으로 꾸준히 **할 예정입니다,2023-05-18
5045,드시모네 2000 ,온가족 유산균이에오~,가족들이 다 같이 먹고있어요,2023-05-15
5046,드시모네 2000 ,** 좋아요,비싼 값 하는 것 같아요,2023-05-14
5047,드시모네 2000 ,좋아요,처음주문해봤습니다 가족이 다 같이 먹어요,2023-05-13
5048,드시모네 2000 ,잘먹고있어요,가루형도 먹을만해요,2023-05-08
5049,드시모네 2000 ,만족해요.,"처음엔 아이들 유산균으로 시작했다가 좋길래 어른용으로 드시모네 데일리 신청했어요.**********이라 **과 함께 **를 자주 봐서 힘들었는데, 드시모네 데일리 ** 이후로는 매일 아침 규칙적으로 화장실을 가고 **가 아닌 정상변을 보게 되었네요.주변에도 추천할 정도로 매우 만족합니다.",2023-05-08
5050,드시모네 2000 ,잘먹고 있고.. 좋은 것 같아요.,이거 먹고 나서 변도 매일 매일 잘보고 **는 있는 것 같습니다. 와이프도 몇개ㅜ먹어보더니 좋다고 하네요..,2023-05-07
5051,드시모네 2000 ,잘먹고 있고.. 좋은 것 같아요.,이거 먹고 나서 변도 매일 매일 잘보고 **는 있는 것 같습니다. 와이프도 몇개ㅜ먹어보더니 좋다고 하네요..,2023-05-07
5052,드시모네 2000 ,"드시모네 데일리,,,",** 있길 바래봅니다,2023-05-07
5053,드시모네 2000 ,굿굿굿,이거만 먹는중이에용,2023-05-07
5054,드시모네 2000 ,또박또박,몇년째 매일 먹는중,2023-05-07
5055,드시모네 2000 ,또박배송,으로 항상 시켜먹는중,2023-05-07
5056,드시모네 2000 ,굿굿굿,몇년째먹고잇는지몰라용,2023-05-07
5057,드시모네 2000 ,ㅜㅜㅜ,이거만 먹어요 넘굿,2023-05-07
5058,드시모네 2000 ,늘늘늘,항상 먹고 있어요ㅎ,2023-05-07
